index,mpd_id,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9
130,mp-861942,6.431884288787842,6.311239719390869,9.895796775817871,3.7427988052368164,6.596494197845459,3.66192626953125,2.731755018234253,3.7936830520629883,3.449490547180176
131,mp-9900,11.413878440856934,6.005666255950928,15.15526008605957,3.719233512878418,6.859681129455566,3.9242639541625977,3.5580520629882812,3.7020788192749023,3.257579803466797
132,mp-690687,3.450692653656006,3.49904203414917,3.675173282623291,4.9993414878845215,5.24718713760376,6.310434818267822,6.690059661865234,3.9739151000976562,3.4293742179870605
133,mp-860963,11.288951873779297,6.226242542266846,3.2310752868652344,4.850106239318848,4.909279823303223,7.14872932434082,6.347381114959717,4.059133052825928,9.392426490783691
134,mp-558763,3.1167683601379395,4.205808639526367,3.0991220474243164,4.275799751281738,3.9551987648010254,6.589997291564941,6.389139652252197,3.8283138275146484,8.314916610717773
135,mp-553949,4.111834526062012,5.279701232910156,3.5873255729675293,4.663059234619141,4.010265827178955,7.400368690490723,6.359287738800049,3.9843974113464355,7.555842399597168
136,mp-1229141,12.007488250732422,6.152543067932129,14.298232078552246,3.869927406311035,6.722981929779053,4.066921234130859,3.4611263275146484,3.8418493270874023,3.23654842376709
137,mp-1229122,5.591218948364258,3.2584471702575684,4.314371109008789,4.235461711883545,3.3157496452331543,5.1744818687438965,5.792640686035156,3.946129322052002,3.7360620498657227
138,mp-23485,5.587176322937012,3.2587203979492188,4.327078342437744,4.235375881195068,3.3183555603027344,5.174086570739746,5.784274101257324,3.9461498260498047,3.7407784461975098
139,mp-29816,3.371910572052002,4.496885299682617,3.452653408050537,3.9264864921569824,3.6281113624572754,7.555508613586426,6.50947904586792,3.6075592041015625,3.465686798095703
140,mp-556866,5.503978252410889,3.388723850250244,4.015010356903076,4.035613536834717,4.704470634460449,4.929305553436279,5.084012031555176,3.8026623725891113,3.53493595123291
141,mp-27966,5.199012279510498,5.603140830993652,3.36283540725708,4.393198490142822,6.071210861206055,7.7721147537231445,6.357090950012207,3.811528205871582,6.608102798461914
142,mp-556429,5.795018196105957,5.5174560546875,3.5133204460144043,4.52161979675293,6.074193000793457,7.479033470153809,6.3428192138671875,3.908742904663086,6.519558429718018
143,mp-353,3.169215202331543,4.284295558929443,5.339172840118408,3.5703420639038086,3.676537036895752,7.447206497192383,6.544285774230957,3.4500527381896973,3.673612594604492
144,mp-1195759,5.442483425140381,4.2668280601501465,2.83622145652771,4.412606716156006,3.3281140327453613,7.458767890930176,6.3606977462768555,3.843982696533203,8.806172370910645
145,mp-1190325,10.260007858276367,4.724719524383545,2.85107421875,4.39966344833374,14.514310836791992,7.683765411376953,6.355403900146484,3.774819850921631,7.1422576904296875
146,mp-707138,4.082711219787598,4.267095565795898,3.26678466796875,4.193154811859131,3.4325551986694336,7.459048271179199,6.383195400238037,3.7240772247314453,10.596919059753418
147,mp-13956,6.460659503936768,3.286259174346924,3.600257396697998,3.6449036598205566,5.840790748596191,3.980699062347412,6.625503063201904,3.6324243545532227,3.7014451026916504
148,mp-36216,4.89365291595459,5.549418926239014,8.341292381286621,3.5324411392211914,5.433943271636963,4.714827537536621,4.2225751876831055,3.4479928016662598,3.391845703125
149,mp-1192057,12.679966926574707,6.390875816345215,4.112542152404785,4.33397912979126,3.6617279052734375,7.3657026290893555,6.3318047523498535,3.7996249198913574,7.965570449829102
150,mp-5625,9.923340797424316,6.177365779876709,4.54043436050415,4.11281156539917,3.6780829429626465,7.392216682434082,6.356975078582764,3.6905088424682617,11.381124496459961
151,mp-568936,3.0059475898742676,3.1708250045776367,5.688560485839844,3.5237579345703125,3.9436464309692383,4.387933254241943,6.4009318351745605,3.4402670860290527,3.851463794708252
152,mp-16913,2.87713885307312,4.128649711608887,3.446293354034424,3.9703292846679688,3.9545459747314453,6.724023818969727,6.412830829620361,3.652651309967041,3.4960989952087402
153,mp-11641,2.809875726699829,4.498554706573486,3.222628116607666,4.091521739959717,4.2659430503845215,7.12115478515625,6.372390270233154,3.692760944366455,5.280656337738037
154,mp-1197599,14.160937309265137,6.631587028503418,3.5596418380737305,4.614800453186035,3.776292324066162,7.341307640075684,6.296917915344238,3.963315486907959,6.680788040161133
155,mp-1214926,14.534232139587402,6.6327433586120605,15.129476547241211,4.017263889312744,6.124083995819092,3.9786739349365234,3.5993666648864746,3.853428363800049,3.1941776275634766
