mpd_id,formula,elements,nsites,nelements,volume,density,density_atomic,deprecated,uncorrected_energy_per_atom,energy_per_atom,formation_energy_per_atom,energy_above_hull,is_stable,equilibrium_reaction_energy_per_atom,band_gap,efermi,is_gap_direct,is_metal,is_magnetic,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units,num_magnetic_sites,num_unique_magnetic_sites,universal_anisotropy,homogeneous_poisson,theoretical,cbm,vbm,e_total,e_ionic,e_electronic,n,e_ij_max,weighted_surface_energy_EV_PER_ANG2,weighted_surface_energy,weighted_work_function,surface_anisotropy,shape_factor,has_reconstructed
mp-1226198,Co4Cu3(NiSe6)2,"Co,Cu,(,Ni,Se,)",42,4,772.076820819372,6.41471059345284,18.3827814480803,False,-4.81515632166667,-5.08487060738095,-0.592370703482142,0,True,-0.067858576984126,0,4.62406753,False,True,True,0.6007077,0.000778041360395,0.30035385,7,6,,,True,4.6131,4.66,,,,,,,,,,,
mp-1195181,Co4Se3Cl2O9,"Co,Se,Cl,O",72,4,1162.00466663738,3.92990788790514,16.138953703297,False,-5.36788981569444,-6.14361203791667,-1.29638226247396,0,True,-0.041790428506944,2.4618,3.64068711,True,False,True,47.9998771,0.041307817841129,11.999969275,16,2,,,False,3.641,1.1792,,,,,,,,,,,
mp-1226019,Co5NiS8,"Co,Ni,S",14,3,205.475313514287,4.92871143876209,14.6768081081633,False,-10.6958741278571,-6.05488215428572,-0.730139155714285,0,True,-0.000159502142852,0,6.24684005,False,True,True,0.9871972,0.00480445647273,0.9871972,2,3,,,True,6.2012,6.2486,,,,,,,,,,,
mp-33332,Co5SbO8,"Co,Sb,O",14,3,150.314444904157,6.01427647454775,10.7367460645826,False,-11.3119793728571,-7.15690858857143,-1.48692481142857,0,True,-0.017702156428571,0,3.74137582,False,True,True,1.9962897,0.01328075755642,1.9962897,5,2,,,True,,,,,,,,,,,,,
mp-562833,Co5Se4(BrO6)2,"Co,Se,(,Br,O,)",46,4,724.270774034732,4.41257068827888,15.745016826842,False,-5.38187960717391,-6.14283612891304,-1.26022070975544,0,True,-0.024300811182063,2.528,1.50177443,True,False,True,0.007836899999999,1.08204007133169E-05,0.00391845,10,3,,,False,3.9152,1.3872,,,,,,,,,,,
mp-562327,Co5Te4Cl4O11,"Co,Te,Cl,O",48,4,837.162016424769,4.45450641183484,17.4408753421827,False,-5.226311968125,-5.98477030145833,-1.39885157527778,0,True,-0.028494059452711,1.8011,2.18627786,False,False,True,29.9999517,0.035835299633062,14.99997585,10,5,,,False,3.9827,2.1816,,,,,,,,,,,
mp-562912,Co6Te3(ClO6)2,"Co,Te,(,Cl,O,)",92,4,1295.54131823801,5.12333584425045,14.0819708504132,False,-11.592006111087,-6.43365910521739,-1.42048364173913,0,True,-0.018978477119572,2.2763,3.80870817,False,False,True,0,0,0,24,2,,,False,5.1382,2.8619,,,,,,,,,,,
mp-17489,Co7(AsO6)2,"Co,(,As,O,)",42,3,464.126449095674,5.39791749912296,11.0506297403732,False,-6.17625465214286,-7.11482608071429,-1.46484064428572,0,True,-0.019481362142855,0,3.91964814,False,True,True,41.9983896,0.090489110633172,20.9991948,18,9,,,False,3.9074,3.9297,,,,,,,,,,,
mp-685142,Co7(SbO6)2,"Co,(,Sb,O,)",42,3,470.54622728392,5.9854358406068,11.2034816019981,False,-11.5945621285714,-7.12730087380952,-1.52885079857143,0,True,-0.025790421428557,0.805899999999999,4.2958851,False,False,True,41.9958124,0.089249068348518,20.9979062,18,11,,,True,5.0718,4.2659,,,,,,,,,,,
mp-639164,Co7Te4(BrO2)6,"Co,Te,(,Br,O,)",58,4,1101.91006536415,4.80525436240331,18.9984494028301,False,-5.01792216482759,-5.80806009586207,-1.26653072057471,0,True,-0.037739496616378,2.2401,1.77705235,False,False,True,18,0.016335271421675,9,14,4,,,False,4.01,1.7699,,,,,,,,,,,
mp-1228013,Co8Cu7(MoO4)12,"Co,Cu,(,Mo,O,)",75,4,987.330097556416,4.7689449531538,13.1644013007522,False,-6.5389586144,-7.6656786144,-1.6201891476,0,True,-0.005389046735599,0,3.28816305,False,True,True,23.979419,0.02428713462635,23.979419,18,19,,,True,,,,,,,,,,,,,
mp-1188878,Co8RhS8,"Co,Rh,S",17,3,242.70605808066,5.68476566316344,14.2768269459211,False,-6.23284209176471,-6.46954797411765,-0.732440719411764,0,True,-0.035085854995742,0,6.19720717,False,True,False,0.007696199999999,3.17099624989265E-05,0.007696199999999,0,0,,,False,,,,,,,,,,,,,
mp-1181796,Co8RuS8,"Co,Ru,S",17,3,239.66950162242,5.74407313589189,14.0982059777894,False,-6.33037712411765,-6.56708300647059,-0.717617241764705,0,True,-0.023724430980395,0,6.18000703,False,True,False,0.1129917,0.000471447969954,0.1129917,0,0,,,False,,,,,,,,,,,,,
mp-1513,Co9S8,"Co,S",17,2,229.357802324939,5.69725259691177,13.4916354308788,False,-11.2261978241176,-11.2261978241176,-0.439116766029411,0,True,-0.017314015294116,0,6.30144784,False,True,False,0.0000002,8.71999984184769E-10,0.0000002,0,0,26967.182,0.25,False,,,,,,,,,,,,,
mp-1203045,Co9Te5(PbO5)6,"Co,Te,(,Pb,O,)",100,4,1331.80276354417,7.21065151588712,13.3180276354417,False,-5.7909317746,-6.4979717746,-1.48533192426667,0,True,-0.01253538483333,1.3596,4.85919092,False,False,True,54.0000001,0.040546544562121,27.00000005,18,4,,,False,6.1688,4.8092,,,,,,,,,,,
mp-562172,CoAg(NO3)3,"Co,Ag,(,N,O,)",56,4,687.994396193789,3.40621907570151,12.2856142177462,False,-8.67445632660714,-6.52895301589285,-0.848750396011893,0,True,-0.01351693124999,2.4803,-0.23220107,False,False,True,11.9999997,0.017442002095348,2.999999925,4,1,,,False,2.1681,-0.3122,,,,,,,,,,,
mp-19178,CoAgO2,"Co,Ag,O",8,3,87.1212521978117,7.57829994214638,10.8901565247265,False,-12.63360422375,-5.97368530125,-1.00561619916667,0,True,-0.100248476250002,1.332,2.79283801,False,False,False,0,0,0,0,0,,,False,3.9901,2.6581,15.8081727497384,5.17403660307176,10.6341361466667,3.26100232239517,,,,,,,
mp-2715,CoAs2,"Co,As",12,2,183.768389779818,7.5460499054661,15.3140324816515,False,-14.5065487408333,-14.5065487408333,-0.290117705833334,0,True,-0.027865256944444,0.172299999999999,6.28072553,False,False,False,0,0,0,0,0,0.739,0.202,False,6.3261,6.1538,47.5889699666667,13.0199148866667,34.56905508,5.87954548243315,,,,,,,
mp-452,CoAs3,"Co,As",16,2,275.500648148155,6.83978940855709,17.2187905092597,False,-14.634240028125,-14.634240028125,-0.295034004999999,0,True,-0.077445725624999,0,5.88720277,False,True,False,0.0000004,1.45190221035303E-09,0.0000001,0,0,0.061,0.195,False,,,,,,,,,,,,,
mp-29758,CoAs4F18,"Co,As,F",46,3,635.349984532326,3.66210280559379,13.8119561854854,False,-7.81098808521739,-5.05336427934783,-2.43322299239131,0,True,-0.022284046086957,3.4419,-2.35812754,True,False,True,6.0000002,0.00944361430089,3.0000001,2,1,,,False,1.0163,-2.4256,,,,,,,,,,,
mp-553946,CoAsS,"Co,As,S",6,3,88.0452846807506,6.25851350288154,14.6742141134584,False,-12.4725672183333,-12.4725672183333,-0.480634103437499,0,True,-0.074521008611105,0,6.81323563,False,True,False,0,0,0,0,0,0.304,0.217,False,,,,,,,,,,,,,
mp-505511,CoAsSe,"Co,As,Se",24,3,382.505170858071,7.39100661578445,15.9377154524196,False,-14.4652063029167,-14.4652063029167,-0.380765520104167,0,True,-0.055988140138881,0.3947,5.90182087,False,False,False,0,0,0,0,0,,,False,6.2355,5.8408,36.4166948533333,7.42619613666667,28.9904987166667,5.38428256285521,,,,,,,
mp-997158,CoAuO2,"Co,Au,O",8,3,87.7176248657744,10.9001312671559,10.9647031082218,False,-19.8742348825,-6.0296507275,-0.953845545,0,True,-0.073966748888889,0.5255,4.20024895,False,False,False,0,0,0,0,0,,,True,4.6656,4.1401,,,,,,,,,,,
mp-20857,CoB,"Co,B",8,2,60.5242750677208,7.65398414678969,7.5655343834651,False,-10.58781691875,-10.58781691875,-0.297524255,0,True,-0.297524255,0,7.45021879,False,True,False,0,0,0,0,0,0.231,0.292,False,,,,,,,,,,,,,
mp-22759,CoBW,"Co,B,W",12,3,121.213082364988,13.8957430750541,10.1010901970823,False,-24.3463516766667,-24.3463516766667,-0.363558440833334,0,True,-0.017965996666671,0,7.59706448,False,True,False,0.0000004,3.2999738328207E-09,0.0000001,0,0,0.217,0.25,False,,,,,,,,,,,,,
mp-1195268,CoBi2SO7,"Co,Bi,S,O",88,4,1216.43262135782,6.78126960810456,13.8230979699752,False,-6.04245974431818,-6.62855065340909,-1.74794973636364,0,True,-0.009919964318182,2.2448,3.62232905,False,False,True,24.0111858,0.019739018321621,3.001398225,8,1,,,False,5.8671,3.6223,,,,,,,,,,,
mp-1190466,CoBi6(SO8)2,"Co,Bi,(,S,O,)",50,4,755.987882601987,7.17353829434968,15.1197576520397,False,-5.9869912438,-6.4921912438,-1.7755594804,0,True,-0.020378198650003,2.3501,3.83037522,False,False,True,0.0000635,8.39960553090393E-08,0.00003175,2,1,,,False,6.0619,3.7118,,,,,,,,,,,
mp-1105091,CoBiAsO5,"Co,Bi,As,O",32,4,445.716230584964,6.3011335933829,13.9286322057801,False,-6.073486891875,-6.707611891875,-1.6534395684375,0,True,-0.007093951249992,2.0761,3.14120881,False,False,True,0.0000011,2.46793794912145E-09,0.000000275,4,1,,,False,5.0612,2.9851,13.9235068333333,9.24946369,4.67404314333333,2.16195354791294,,,,,,,
mp-545522,CoBiO3,"Co,Bi,O",5,3,55.7749055700457,9.40537454677399,11.1549811140091,False,-5.892579522,-6.632379522,-1.458912713,0,True,-0.00775967250001,0,4.17893196,False,True,False,0,0,0,0,0,,,False,,,41.92282452,35.24121546,6.68160906,2.58488085992372,3.946265,,,,,,
mp-30033,CoBr2,"Co,Br",3,2,77.8151308681548,4.6678363927409,25.9383769560516,False,-13.9029143033333,-4.13686907666667,-0.667765813333333,0,True,-0.667765813333333,0.1072,0.88435531,False,False,True,3.0043052,0.038608239380722,3.0043052,1,1,-68.335,1.579,False,0.9351,0.8279,13.7350315003812,1.63296389002235,12.1020676103589,3.47880261158332,,,,,,,
mp-21434,CoCO3,"Co,C,O",10,3,92.1643112116597,4.28599731966015,9.21643112116597,False,-9.592666079,-7.907360729,-1.665704253,0,True,-0.095737783499997,0,3.43145723,False,True,True,5.9982556,0.065082194193636,2.9991278,2,1,,,False,,,8.37484807000154,4.71226796666821,3.66258010333333,1.91378684898119,,,,,,,
mp-23240,CoCl2,"Co,Cl",3,2,64.5907159456403,3.33798832412459,21.5302386485468,False,-9.45580533333333,-9.45580533333333,-0.942769024999999,0,True,-0.942769024999998,0.0843,1.92073856,False,False,True,2.9979683,0.046414848575499,2.9979683,1,1,-38.947,-0.259,False,1.9614,1.8771,17.1557024843284,1.50539503416483,15.6503074501636,3.95604694741652,,,,,,,
mp-1226116,CoCuNiS4,"Co,Cu,Ni,S",14,4,214.516724548268,4.79053475722169,15.3226231820192,False,-5.16425618785714,-5.45168475928571,-0.657063199285712,0,True,-0.01465478234127,0,6.07605058,False,True,False,0.000122099999999,5.69186389812354E-07,0.00006105,0,0,,,True,6.0572,6.1065,,,,,,,,,,,
mp-555908,CoF2,"Co,F",6,2,68.9812608534951,4.66666025116987,11.4968768089158,False,-8.72556018666667,-5.99539223,-2.34168507333333,0,True,-0.429748288333333,2.2721,0.52860275,True,False,True,6.0000001,0.086980145415767,3.00000005,2,1,,,False,2.7159,0.4438,6.24132372,3.62966895333333,2.61165476666667,1.61606149841727,,,,,,,
mp-1271079,CoF3,"Co,F",16,2,226.687600937082,3.39680942356157,14.1679750585676,False,-4.613672344375,-5.369672344375,-2.150928883125,0,True,-0.394665078124999,1.6435,-3.01188664,True,False,True,0,0,0,4,1,,,True,-1.4417,-3.0852,,,,,,,,,,,
mp-21237,CoGe,"Co,Ge",8,2,103.639401100763,8.43240806466879,12.9549251375954,False,-13.62557892875,-13.62557892875,-0.072474573750001,0,True,-0.072474573750001,0,7.09818629,False,True,False,0.0000001,9.64884001044884E-10,0.000000025,0,0,0.325,0.275,False,,,,,,,,,,,,,
mp-1206874,CoH,"Co,H",2,2,12.519267884071,7.95051254478611,6.25963394203551,False,-8.261872605,-5.31623432,-0.051942740625,0,True,-0.051942740625,0,5.71758581,False,True,True,1.4225751,0.113630853910397,1.4225751,1,1,,,True,,,,,,,,,,,,,
mp-510271,CoH12(BrO3)2,"Co,H,(,Br,O,)",84,4,926.295135522189,2.34361052487118,11.0273230419308,False,-4.72998755392857,-5.05513041107143,-1.20574597845238,0,True,-0.013205439404762,2.853,-1.08282205,True,False,True,12.0000902,0.012954931684095,3.00002255,1,1,,,False,1.6966,-1.1564,,,,,,,,,,,
mp-728892,CoH12(BrO6)2,"Co,H,(,Br,O,)",108,4,1264.31414215235,2.22136099322395,11.7066124273365,False,-4.74200847324074,-5.10800847324074,-1.01449591342593,0,True,-0.002562245138888,3.2083,-0.21164705,False,False,True,12.0139141,0.009502317263925,3.003478525,4,1,,,False,2.0418,-1.1665,,,,,,,,,,,
mp-1204043,CoH18CN6ClO3,"Co,H,C,N,Cl,O",120,6,1049.33766747162,1.6241031380207,8.74448056226351,False,-5.32093846216667,-5.53690512883333,-0.730255748583334,0,True,-0.011148988291668,2.3067,0.13932731,False,False,False,0.098898199999999,9.42482130068724E-05,0.02472455,0,0,,,False,2.1898,-0.1169,,,,,,,,,,,
mp-1192030,CoH2Cl2O,"Co,H,Cl,O",24,4,364.298830657885,2.69578830616341,15.1791179440785,False,-4.35120545125,-4.94337211791667,-1.18190608416667,0,True,-0.013196777916666,0.8128,0.72789907,False,False,True,0.0000311,8.53694752295435E-08,0.000007775,4,2,,,False,1.4107,0.5979,,,,,,,,,,,
mp-643547,CoH2SO5,"Co,H,S,O",36,4,367.910516055686,3.1234948331673,10.2197365571024,False,-5.79960151583333,-6.3632681825,-1.60760681194444,0,True,-0.022902128055554,1.172,1.62207587,True,False,True,0.0000004,1.08722089351601E-09,0.0000001,4,1,,,False,2.6932,1.5212,,,,,,,,,,,
mp-23853,CoH4(ClO)2,"Co,H,(,Cl,O,)",9,4,113.581139801453,2.42499070379419,12.6201266446058,False,-4.57419447444444,-5.04530558555556,-1.23340668722222,0,True,-0.018801633333334,2.573,-0.27965428,False,False,True,3.0000095,0.026412919479802,3.0000095,1,1,,,False,2.2927,-0.2803,,,,,,,,,,,
mp-27913,CoHO2,"Co,H,O",4,3,30.3060701424596,5.03759983166773,7.57651753561489,False,-8.4055649275,-6.408297285,-1.3021709928125,0,True,-0.053449686919641,0,3.28388107,False,True,False,0,0,0,0,0,,,False,,,,,,,,,,,,,
mp-569610,CoI2,"Co,I",3,2,87.0164003915871,5.96807648446005,29.0054667971957,False,-20.90599557,-3.63549967,-0.24168568666667,0,True,-0.24168568666667,0,4.08260144,False,True,True,1.0067575,0.011569744271992,1.0067575,1,1,-40.644,-5.545,False,,,,,,,,,,,,,
mp-866480,CoMoH2SeO7,"Co,Mo,H,Se,O",24,5,284.476335770756,4.06086504516536,11.8531806571148,False,-5.94867663583333,-6.75275996916667,-1.51100678415365,0,True,-0.00217181468752,0.052799999999999,2.31141784,False,False,True,6.0000342,0.021091505498141,3.0000171,2,2,,,False,2.3373,2.2845,,,,,,,,,,,
mp-22262,CoMoP,"Co,Mo,P",12,3,143.216726608904,8.61927624836649,11.9347272174086,False,-16.6557417133333,-16.6557417133333,-0.552979419325396,0,True,-0.088978173333334,0,9.74567529,False,True,False,0.0000047,3.2817395783907E-08,0.000001175,0,0,0.152,0.284,False,,,,,,,,,,,,,
mp-1025557,CoMoP2,"Co,Mo,P",8,3,104.372746441376,6.89910511361369,13.046593305172,False,-14.9431721225,-14.9431721225,-0.615581323988095,0,True,-0.017390261875,0,9.06794856,False,True,False,0.0000001,9.58104518751627E-10,0.00000005,0,0,0.265,0.263,False,,,,,,,,,,,,,
mp-1178424,CoNiO3,"Co,Ni,O",10,3,87.3595976365771,6.2964219143785,8.73595976365771,False,-9.834361453,-6.688139231,-1.136651948,0,True,-0.002226624,0,3.54713025,False,True,True,2.000238,0.022896602710112,1.000119,4,2,,,True,,,17.52145529,5.05110516,12.47035013,3.53133829163959,,,,,,,
mp-1226037,CoNiP,"Co,Ni,P",9,3,94.795553806689,7.809122523164,10.5328393118543,False,-11.9135121988889,-11.9135121988889,-0.507503998214284,0,True,-0.019168742847222,0,9.03434782,False,True,False,0,0,0,0,0,,,True,,,,,,,,,,,,,
mp-1226004,CoNiPt2,"Co,Ni,Pt",4,3,53.0093080762985,15.9068811385381,13.2523270190746,False,-32.1898689025,-6.352762955,-0.088807944999998,0,True,-0.004671,0,7.33319697,False,True,True,3.7057652,0.069907820616449,3.7057652,4,3,,,True,,,,,,,,,,,,,
mp-1226048,CoNiTe4,"Co,Ni,Te",6,3,140.298714712556,7.43315929869986,23.3831191187594,False,-21.3614643116667,-21.3614643116667,-0.213990056666666,0,True,-0.008880857499999,0,7.28041692,False,True,False,0.0000001,7.12764904545846E-10,0.0000001,0,0,,,True,,,,,,,,,,,,,
mp-22408,CoO,"Co,O",4,2,45.6458388279094,5.45190994641711,11.4114597069774,False,-6.15002000875,-7.31252000875,-1.27183114625,0,True,-0.142785200000001,0.588,2.80576017,True,False,True,0.0000007,1.53354614127936E-08,0.00000035,2,1,,,False,3.3431,2.7551,10.4622973399956,4.07268215154482,6.3896151884508,2.52776881625888,0.622891713753776,,,,,,
mp-1400906,CoO2,"Co,O",12,2,124.586517021145,4.84791239731818,10.3822097517621,False,-9.46190069666667,-6.74887890333334,-1.07243266,0,True,-0.057792505797102,0.5904,0.85252144,True,False,True,3.9896383,0.032023034236705,0.997409575,8,12,,,True,1.2915,0.7011,17.569327765299,3.56558170447676,14.0037460608222,3.7421579417259,,,,,,,
mp-22270,CoP,"Co,P",8,2,89.8432138222804,6.64686883320742,11.2304017277851,False,-11.61853397625,-11.61853397625,-0.500380255238095,0,True,-0.044066392083333,0,9.38988508,False,True,False,0.0000002,2.22610024164565E-09,0.00000005,0,0,-1.72703482410075E+021,0.544,False,,,,,,,,,,,,,
mp-14285,CoP2,"Co,P",12,2,154.832688560771,5.18565318897533,12.9027240467309,False,-10.9190834575,-10.9190834575,-0.506288872817461,0,True,-0.009332589166668,0.437799999999999,8.23318112,False,False,False,0,0,0,0,0,0.758,0.201,False,8.5735,8.1357,34.95518169,10.0165184033333,24.9386632866667,4.99386256185197,,,,,,,
mp-24536,CoP2(H4O5)2,"Co,P,(,H,O,)",42,4,388.143446028806,2.47224699323404,9.24151061973348,False,-5.8696871752381,-6.27483003238095,-1.76981549282313,0,True,-0.001881401746035,2.448,0.32989704,True,False,True,5.9999725,0.015458131681436,2.99998625,2,1,,,False,2.7752,0.3272,,,,,,,,,,,
mp-505235,CoP2PbO7,"Co,P,Pb,O",44,4,550.995524566486,5.30504673458312,12.5226255583292,False,-13.8075559511364,-7.46952198068182,-2.3501821737987,0,True,-0.007981868863637,3.1613,2.50582656,False,False,True,4.0000002,0.007259587458804,1.00000005,4,1,,,False,5.6671,2.5058,,,,,,,,,,,
mp-1944,CoP3,"Co,P",16,2,226.768692213541,4.44788556440261,14.1730432633463,False,-10.555359314375,-10.555359314375,-0.495244297857142,0,True,-0.115527643244046,0,8.32784956,False,True,False,0,0,0,0,0,0.014,0.183,False,,,,,,,,,,,,,
mp-24300,CoP4H16(NO8)2,"Co,P,H,(,N,O,)",39,5,358.701703013928,2.23576419669151,9.19747956445969,False,-7.03680366461538,-6.25458921333333,-1.66582240791209,0,True,-0.003939082606826,3.3299,0.23245425,True,False,True,1,0.002787831759921,1,1,1,,,False,3.491,0.1611,,,,,,,,,,,
mp-562669,CoP4O11,"Co,P,O",64,3,821.111106914698,2.9025906536909,12.8298610455422,False,-9.330307866875,-7.63052581953125,-2.42909570225446,0,True,-0.048241235234375,3.365,1.16162216,False,False,True,11.9999998,0.014614343538829,2.99999995,4,1,,,False,4.5264,1.1614,,,,,,,,,,,
mp-774466,CoP6(WO8)3,"Co,P,(,W,O,)",34,4,492.477721264795,3.97967915066305,14.4846388607293,False,-7.30829723147059,-8.23300311382353,-2.43148215258403,0,True,-0.008609034975512,0,2.45887888,False,True,True,4.9752982,0.010102585325529,4.9752982,3,4,,,True,,,,,,,,,,,,,
mp-849770,CoPO4,"Co,P,O",12,3,183.389728339958,2.78711934130263,15.2824773616632,False,-9.54657606,-7.48059889333333,-2.09047651577381,0.03021563,False,,1.0727,-0.80856061,True,False,True,7.9995132,0.043620290364195,3.9997566,2,1,,,True,0.1432,-0.9295,8.86329603424935,4.63210232924314,4.23119370500621,2.05698655926727,0.652782257883142,,,,,,
mp-1018673,CoPPd,"Co,P,Pd",6,3,74.6338799411663,8.73620886873871,12.4389799901944,False,-15.6140181966667,-6.50251237666666,-0.592921691547616,0,True,-0.084884046388886,0,7.61806128,False,True,False,0.0000178,2.38497583323173E-07,0.0000089,0,0,,,False,,,,,,,,,,,,,
mp-1226003,CoPS,"Co,P,S",12,3,157.607622818382,5.14034019437118,13.1339685681985,False,-10.672168665,-10.672168665,-0.582053775262898,0,True,-0.086958328055548,1.1231,7.60642037,False,False,False,0,0,0,0,0,,,True,8.6457,7.5226,26.24866669,5.27215261,20.97651408,4.58001245413154,0.071579999999999,,,,,,
mp-10368,CoPSe,"Co,P,Se",24,3,357.496987333839,6.2749659793806,14.8957078055766,False,-5.80304980791667,-5.96038314125,-0.612115900245536,0,True,-0.048618042916667,0.6371,6.7950874,False,False,False,0.000638,1.78463042376416E-06,0.00007975,0,0,,,False,7.2961,6.659,30.14184262,5.86412081,24.27772181,4.92724282027992,,,,,,,
mp-1102504,CoPW,"Co,P,W",12,3,143.595706295733,12.6624264245115,11.9663088579777,False,-24.8876655133333,-24.8876655133333,-0.352964905992062,0,True,-0.019378069166666,0,9.49109599,False,True,False,0.0000033,2.29811885405801E-08,0.000000825,0,0,,,False,,,,,,,,,,,,,
mp-949,CoPt,"Co,Pt",4,2,53.426364594255,15.7901619954507,13.3565911485637,False,-6.675432985,-6.675432985,-0.073157964999999,0,True,-0.011526330624999,0,6.64233402,False,True,True,4.8160375,0.090143462625152,2.40801875,2,2,0.572,0.287,False,,,,,,,,,,,,,
mp-922,CoPt3,"Co,Pt",4,2,58.135832893799,18.3999201383582,14.5339582234497,False,-42.0744022975,-6.384230595,-0.047526424999997,0,True,-0.010947442499997,0,7.17591438,False,True,True,2.8540454,0.049092706820141,2.8540454,4,2,0.39,0.331,False,,,,,,,,,,,,,
mp-556492,CoPtF6,"Co,Pt,F",8,3,97.8979094228433,6.24212533023478,12.2372386778554,False,-12.2349793425,-5.02711605125,-1.941158015,0,True,-0.082807100625,1.9373,-0.66257842,True,False,True,3.0000001,0.030644169193055,3.0000001,1,1,,,False,1.0839,-0.8534,5.5105435179556,1.92179058076732,3.58875293718828,1.89440041627642,,,,,,,
mp-19210,CoPtO2,"Co,Pt,O",16,3,164.172398145997,11.5717560012155,10.2607748841248,False,-20.245301355,-6.8104505925,-1.03533258,0,True,-0.016048548999997,0,5.84550752,False,True,False,0,0,0,0,0,,,False,,,,,,,,,,,,,
mp-865960,CoRe3,"Co,Re",8,2,109.157358168442,18.7888912620585,13.6446697710553,False,-42.62142181375,-42.62142181375,-0.004903000624992,0,True,-0.004903000624992,0,7.05780333,False,True,True,1.2474986,0.011428442579885,0.6237493,2,1,0.118,0.3,True,,,,,,,,,,,,,
mp-1226106,CoRhS4,"Co,Rh,S",12,3,180.361106674136,5.34173054379752,15.0300922228447,False,-12.0907066258333,-5.8759690025,-0.701416429166665,0,True,-0.01021863,0,8.03732054,False,True,True,4.0023412,0.02219071103412,2.0011706,4,2,,,True,8.0077,8.0425,,,,,,,,,,,
mp-2070,CoS2,"Co,S",12,2,168.56854818517,4.84909540144196,14.0473790154308,False,-10.2222486233333,-10.2222486233333,-0.454813428541667,0,True,-0.056444163958333,0,8.01407251,False,True,True,4.0000004,0.02372922139429,1.0000001,4,1,0.001,0.26,False,,,,,,,,,,,,,
mp-19379,CoSO4,"Co,S,O",24,3,270.062813971406,3.81209940503792,11.2526172488086,False,-8.95880171625,-6.91416527125,-1.73705552916667,0,True,-0.259232986944438,2.1606,1.51455921,False,False,True,11.9999998,0.04443410636042,2.99999995,4,1,,,False,3.6722,1.5116,,,,,,,,,,,
mp-550763,CoSb2Br2O3,"Co,Sb,Br,O",32,4,728.422628279867,4.65282448184263,22.7632071337459,False,-5.0538590059375,-5.6497340059375,-1.4610845953125,0,True,-0.049644656562501,1.5958,2.04615813,False,False,True,0.0000004,5.49131760149433E-10,0.0000001,4,1,,,False,3.5263,1.9305,,,,,,,,,,,
mp-1317,CoSb3,"Co,Sb",16,2,371.000889939359,7.59483442726883,23.1875556212099,False,-22.736178655,-22.736178655,-0.147884075,0,True,-0.147884075,0.1633,7.52693137,True,False,False,0,0,0,0,0,0.177,0.221,False,7.6371,7.4738,45.9939051234111,10.9100398300778,35.0838652933333,5.92316345320077,,,,,,,
mp-5881,CoSbS,"Co,Sb,S",24,3,402.439300227398,7.02303764741014,16.7683041761416,False,-16.0287209758333,-16.0287209758333,-0.370526280104167,0,True,-0.021710075571427,0.367399999999999,8.01181375,False,False,False,0,0,0,0,0,0.213,0.225,False,8.3104,7.943,37.6815057366667,8.67656469333333,29.0049410433333,5.38562355195137,,,,,,,
mp-20862,CoSe2,"Co,Se",6,2,104.367531644395,6.90048325070004,17.3945886073992,False,-14.29812912,-14.29812912,-0.345678589375,0,True,-0.073602474791668,0,5.80754569,False,True,True,1.9999991,0.019163039198957,0.99999955,2,1,0.147,0.284,False,,,,,,,,,,,,,
mp-18973,CoSe2O5,"Co,Se,O",32,3,427.017487157092,4.61743474729397,13.3442964736591,False,-9.87883980125,-6.1309011834375,-1.27277059589844,0,True,-0.020850025546875,2.3763,2.03187838,False,False,True,5.9999999,0.014050946578196,1.499999975,4,4,,,False,4.3327,1.9564,,,,,,,,,,,
mp-562826,CoSeO3,"Co,Se,O",80,3,1147.99568100762,4.30217539872745,14.3499460125953,False,-5.665429010625,-6.405229010625,-1.31058676809375,0,True,-0.038004062125,0,2.58895785,False,True,True,0.0038762,3.37649353924204E-06,0.0002422625,16,16,,,False,,,,,,,,,,,,,
mp-551407,CoSeO4,"Co,Se,O",12,3,144.58519292438,4.63737047347263,12.0487660770317,False,-9.46239472416667,-6.40396464625,-1.33376927664062,0,True,-0.209248557604166,1.3657,1.56744891,True,False,True,5.9999903,0.041497958253153,2.99999515,2,1,,,False,2.8545,1.4888,,,,,,,,,,,
mp-7577,CoSi,"Co,Si",8,2,84.2072564175115,6.86391879842796,10.5259070521889,False,-11.496923215,-11.496923215,-0.4929253525,0,True,-0.121858037916668,0,9.63997474,False,True,False,0,0,0,0,0,0.01,0.282,False,,,,,,,,,,,,,
mp-2379,CoSi2,"Co,Si",3,2,37.4904059118712,5.09823801258236,12.4968019706237,False,-10.6716652133333,-10.6716652133333,-0.411078440000001,0,True,-0.082461538333333,0,9.49187212,False,True,False,0.0000012,3.20081890503091E-08,0.0000012,0,0,0.398,0.355,False,,,,,,,,,,,,,
mp-1226006,CoSi4Ni,"Co,Si,Ni",6,3,75.8551075128839,5.03422707592568,12.642517918814,False,-10.474929055,-10.474929055,-0.42309461,0,True,-0.045338436666668,0,9.84234981,False,True,False,0,0,0,0,0,,,True,,,,,,,,,,,,,
mp-20536,CoSn,"Co,Sn",6,2,99.806980483209,8.86661826011563,16.6344967472015,False,-18.9443003483333,-5.66737396333333,-0.095879675833333,0,True,-0.063110767916665,0,8.02196766,False,True,False,0.0000002,2.00386785605288E-09,6.66666666666667E-08,0,0,0.189,0.254,False,,,,,,,,,,,,,
